country,province,county,Subcounty,longitude,latitude,dist_to_busia_km,dist_to_malaba_km,dist_to_lwakhakha_km,dist_to_suam_km,dist_to_laikipia_airbase_km,County,Total,area_sqkm,adm2_ref_name,center_lat,center_lon,geometry,dist_to_quarantine_km,dist_to_border_km,hospital_count,County_Name,road_count,District Hospital,Health Centre,National Referral Hospital,Provincial General Hospital,raw_healthcare_capacity
Kenya,Western,Kakamega,Likuyani,35.09091467743642,0.7607580281920923,113.37141344973364,91.77167318333773,79.38474566445747,64.84816100277732,228.90434809974465,Kakamega,152055.0,301.2480612,Likuyani,0.76645887,35.10501219,POINT (734267.3798998552 84774.37086009748),195.7901219643473,94.16733298985712,0.0,Kakamega,179.0,0.0,2.0,0.0,0.0,27.0
Kenya,Nyanza,Siaya,Bondo,34.19006685131715,-0.0949842028723918,62.983095525181405,81.83957876931144,101.25900909412772,158.1230923876304,315.5978700413529,Siaya,197883.0,1310.51628491,Bondo,-0.14802269,34.13697791,POINT (626525.1155530007 -16364.19869775224),300.7441732279398,87.27888706164707,0.0,Siaya,615.0,1.0,3.0,0.0,0.0,58.0
Kenya,North Eastern,Mandera,Mandera North,40.76732895184161,3.6335915862949606,818.7796521557002,794.612784461723,776.8382522172549,722.2285856200467,575.6916341464389,Mandera,143850.0,6129.76585199,Mandera North,3.60260564,40.64351088,POINT (1351387.851736704 401786.03434689733),564.9938221890956,783.9046854205417,0.0,Mandera,29.0,0.0,3.0,0.0,0.0,19.0
Kenya,North Eastern,Wajir,Tarbaj,40.195218525401714,2.424627204588908,710.0839126487461,687.4324103466319,671.4684688170139,621.828492992582,440.1451088216647,Wajir,56637.0,7544.37103586,Tarbaj,2.37922878,40.25136576,POINT (1308372.5223301123 265110.03495166445),449.6247170072867,695.0971698574906,0.0,Wajir,233.0,0.0,4.0,0.0,0.0,24.0
Kenya,Nyanza,Homa Bay,Suba,34.179423929431664,-0.64347454049911,123.62208385296732,142.67853471454274,161.58600134155853,216.10700020948008,325.7063563248888,,,,,,,,,,,,,1.0,9.0,0.0,0.0,53.0
Kenya,Nyanza,Migori,Kuria West,34.514215735751804,-1.1775500800727212,188.11893115701403,203.41514726835985,219.983413969186,267.68682673847275,310.8817220732571,Migori,208513.0,341.80847209,Kuria West,-1.20280394,34.51742773,POINT (668834.6119481762 -132993.11011934446),303.822418573671,204.50337989616185,0.0,Migori,87.0,1.0,11.0,0.0,0.0,84.0
Kenya,Nairobi,Nairobi,Mathare,36.86153630205376,-1.2604059982497433,360.759170601568,356.6237394490164,358.5480246698552,363.5442466935235,147.26174899099854,Nairobi,206564.0,2.90283576,Mathare,-1.25594747,36.87049393,POINT (930916.0506531473 -139139.54709385245),172.5469075408242,357.0127037661711,0.0,Nairobi,6010.0,1.0,0.0,0.0,0.0,23.0
Kenya,Coast,Kwale,Msambweni,39.4671458414019,-4.401012639928816,804.0655812415964,804.027494258375,808.5024322176047,817.0199119250996,564.818286003214,Kwale,177690.0,359.69657845,Msambweni,-4.37313248,39.4868758,POINT (1221274.219143082 -486495.4649497184),599.1613982666768,803.5192868732855,0.0,Kwale,218.0,1.0,5.0,0.0,0.0,66.0
Kenya,Rift Valley,Narok,Narok South,35.781891009739304,-1.4227217635976386,280.15520299157527,283.69127886863816,291.9652755104935,316.2183247046907,214.5783981902996,Narok,238472.0,4831.42004724,Narok South,-1.35899454,35.76967649,POINT (808230.2796180483 -150386.80449321112),216.6170918324873,276.1792295786249,0.0,Narok,132.0,1.0,11.0,0.0,0.0,82.0
Kenya,Nairobi,Nairobi,Kasarani,37.00854084072359,-1.2528231174975502,374.26666282433706,369.4514436364439,370.7652353033776,373.7773953759492,145.31168034701645,Nairobi,780656.0,136.27420691,Kasarani,-1.25200498,37.01355654,POINT (946870.1754204014 -138726.80101802357),173.58744428868184,369.8389481564105,0.0,Nairobi,6010.0,0.0,2.0,0.0,0.0,63.0
Kenya,Rift Valley,West Pokot,Pokot Central,35.54863561971407,1.5627891128589395,200.6916855545928,175.11939863512052,155.59611148848742,98.51786683587,234.6731308387428,West Pokot,119016.0,,,,,,,,,,,0.0,1.0,0.0,0.0,33.0
Kenya,Nyanza,Migori,Awendo,34.5456453519956,-0.8743773464886996,156.5988972477343,170.6320899395585,186.68381813593783,233.7981974006082,294.30913010197224,Migori,117290.0,262.95945064,Awendo,-0.87300394,34.52916519,POINT (670158.509222778 -96527.84348584591),284.3294285029627,168.66235897102362,0.0,Migori,87.0,0.0,2.0,0.0,0.0,27.0
Kenya,Nairobi,Nairobi,Langata,36.809800459940064,-1.3564021703776126,361.7703189153538,358.4959053739818,361.119193357589,368.0680157600504,158.62325173249295,,,209.80909658,Langata,-1.36795212,36.81427782,POINT (924628.9861099627 -151537.9038364173),184.7763822437024,359.42628251078264,0.0,Nairobi,6010.0,0.0,1.0,0.0,0.0,88.0
Kenya,Coast,Tana River,Galole,39.50279266842462,-1.510935870684014,638.1475142763579,628.3722241424135,624.905516222782,611.2661437911712,325.8934632279307,,,9687.26659819,Galole,-1.50512364,39.5465255,POINT (1229812.9489464667 -167460.5546459958),366.4955234401099,634.4628768446509,0.0,Tana River,34.0,1.0,1.0,0.0,0.0,19.0
Kenya,Coast,Kilifi,Malindi,39.908670717326814,-3.223139845058936,763.5436132470741,759.0939478830575,760.0279390666257,758.4438322226198,485.3167923543491,Kilifi,333226.0,576.75761377,Malindi,-3.23196698,39.90335206,POINT (1268819.6440514498 -359854.1503019539),523.4535598769965,760.412824905417,0.0,Kilifi,248.0,1.0,4.0,0.0,0.0,110.0
Kenya,Rift Valley,Kajiado,Kajiado Central,36.81893887899033,-2.187506884632875,421.2684276834682,422.5682876951133,428.62497588036393,444.32533117622376,250.2775022155447,Kajiado,161862.0,4305.31694515,Kajiado Central,-2.17560315,36.81845272,POINT (924909.8196246268 -241008.7904288652),274.2469984551283,420.632217016151,0.0,Kajiado,528.0,1.0,6.0,0.0,0.0,74.0
Kenya,Nairobi,Nairobi,Kamukunji,36.85758134045778,-1.2762264411036657,361.32686795864186,357.31294401923475,359.3346933443949,364.5952160922347,149.06178224837635,Nairobi,268276.0,8.8374547,Kamukunji,-1.27542116,36.85830597,POINT (929553.837833699 -141294.89113067876),174.6448537927859,357.1773047409841,0.0,Nairobi,6010.0,0.0,6.0,0.0,0.0,102.0
Kenya,Eastern,Embu,Mbeere North,37.767568716085634,-0.542283804109894,421.3765799826251,409.85832213530927,405.2322746330922,390.3387841955496,105.94022471368706,Embu,108881.0,,,,,,,,,,,1.0,1.0,0.0,0.0,34.0
Kenya,Coast,Taita Taveta,Mwatate,38.33745932983181,-3.697000356538125,659.1858401784563,660.2739252516548,665.7666244273169,677.8923695048345,441.865457487546,Taita Taveta,81659.0,3691.54930728,Mwatate,-3.73418255,38.29150832,POINT (1088406.1846543117 -414518.6430592782),477.2737761092688,659.0177235031573,0.0,Taita Taveta,282.0,0.0,3.0,0.0,0.0,36.0
Kenya,Rift Valley,Samburu,Samburu North,36.82866897087016,1.7843806775997415,335.4243162796229,311.2791825839417,293.7790654829211,241.4237223090712,193.6472094812329,Samburu,67391.0,8480.79535328,Samburu North,1.70482952,36.93109476,POINT (937585.2474871145 188882.57726652647),156.3178080307039,319.35532124578845,0.0,Samburu,38.0,0.0,2.0,0.0,0.0,30.0
Kenya,Eastern,Meru,Buuri,37.422233086842745,0.136854301975765,369.59631471746513,354.3230989605984,346.3585590408439,322.51429173848646,45.18840813082754,,,1314.8569385,Buuri,0.08968428,37.36044218,POINT (985679.671499367 9941.778515797443),66.72504746274645,349.49558941618614,0.0,Meru,111.0,0.0,3.0,0.0,0.0,64.0
Kenya,Coast,Tana River,Bura,39.25368909986005,-0.6311267384526583,584.3069800545478,571.2454502904234,564.9095368931781,543.3263267818511,259.32044890840166,,,13602.53874286,Bura,-0.6514223,39.30092883,POINT (1202517.2776197444 -72442.29945797625),298.684465956633,578.9043847647104,0.0,Tana River,34.0,0.0,2.0,0.0,0.0,22.0
Kenya,Nyanza,Nyamira,Nyamira North,34.99295112885084,-0.5027607087405007,145.43085180040458,149.69826816059975,159.80499752316322,193.75713951995328,234.21146256430328,Nyamira,167267.0,,,,,,,,,,,0.0,7.0,0.0,0.0,51.0
Kenya,North Eastern,Garissa,Balambala,39.10460839030941,0.096237576726861,556.3694430877077,540.3597840278628,531.3080644752218,502.0380860268975,231.35631775636912,Garissa,32257.0,4840.46340077,Balambala,-0.02273556,39.36513412,POINT (1209751.302973358 -2528.65560803799),288.8222748431671,572.9933559038487,0.0,Garissa,66.0,0.0,3.0,0.0,0.0,19.0
Kenya,Nyanza,Kisumu,Muhoroni,35.08095589668283,-0.1078628623769637,124.98484542655316,121.96125565603192,127.3436312123661,152.68128882991704,216.84832105547792,Kisumu,154116.0,664.18695354,Muhoroni,-0.12642964,35.08095019,POINT (731608.3630012411 -13983.558158271122),197.27681112732853,123.07043082947574,0.0,Kisumu,313.0,0.0,9.0,0.0,0.0,58.0
Kenya,Nyanza,Siaya,Ugenya,34.226089272797125,0.2362033691105561,28.43582270303165,44.797816246650825,64.50248255229688,122.9771266367222,311.8164415403002,Siaya,134354.0,321.05934445,Ugenya,0.21731754,34.20464567,POINT (634055.8878655392 24025.46467050524),289.2421991915343,46.2007324110317,0.0,Siaya,615.0,1.0,1.0,0.0,0.0,24.0
Kenya,North Eastern,Garissa,Lagdera,39.35384836799761,0.4899788335457699,582.5523108620494,564.948426840371,554.3219093744319,520.3032742979834,263.51897958441026,Garissa,50315.0,6453.81086357,Lagdera,0.50120998,39.22122974,POINT (1193614.0873883874 55729.17386903518),271.39657821287096,552.4671650858722,0.0,Garissa,66.0,1.0,2.0,0.0,0.0,25.0
Kenya,Central,Nyeri,Kieni East,37.09726698571138,-0.1910643458442942,339.60569363230456,327.0177058008831,321.68992005651324,306.2949961129771,28.41832403311435,Nyeri,110376.0,,,,,,,,,,,0.0,3.0,0.0,0.0,51.0
Kenya,Eastern,Machakos,Kangundo,37.35697508050149,-1.338354274005369,412.5917312484756,406.97560578906734,407.4979859567928,407.61197169373975,159.1664706596861,Machakos,97917.0,171.00529495,Kangundo,-1.34306446,37.35793684,POINT (985267.6902478654 -148882.44401468194),192.41699149974383,407.4988732777144,0.0,Machakos,418.0,1.0,4.0,0.0,0.0,38.0
Kenya,Western,Bungoma,Mt Elgon,34.615148579901195,0.9532288289236316,77.63055675203618,51.7085342407434,31.64871221682896,32.35683824777305,285.94002156888246,Bungoma,78873.0,,,,,,,,,,,1.0,3.0,0.0,0.0,30.0
Kenya,Rift Valley,Turkana,Turkana North,35.604359295666725,4.172309886905568,444.0625065812944,420.0211346212802,399.3736868276866,342.29865919081897,484.3583000603566,Turkana,65218.0,20482.24260698,Turkana North,4.3760376,35.55307763,POINT (783364.2559853207 484175.0307734527),472.1118280799208,438.1848021302754,0.0,Turkana,174.0,1.0,1.0,0.0,0.0,33.0
Kenya,Western,Busia,Teso North,34.341762286070285,0.6757692758816884,34.34242233993875,8.63482122577126,13.9672448239663,74.4227186441978,306.1982834635384,Busia,138034.0,254.07397094,Teso North,0.68056666,34.34379695,POINT (649534.2762888111 75243.93132193404),276.8236716393674,9.93550897106038,0.0,Busia,485.0,1.0,2.0,0.0,0.0,29.0
Kenya,Eastern,Isiolo,Merti,38.68740233917517,1.404733704229823,518.9841593175086,497.94501338338586,483.8714570537404,440.251243488497,238.22075300271547,Isiolo,47206.0,,,,,,,,,,,0.0,1.0,0.0,0.0,11.0
Kenya,Rift Valley,Baringo,Marigat,36.06909103173622,0.4419549726136847,217.3285363824348,200.64960274976607,192.13058064897612,172.06018042633855,114.65384911770724,Baringo,90955.0,,,,,,,,,,,0.0,2.0,0.0,0.0,26.0
Kenya,Central,Kirinyaga,Kirinyaga Central,37.29835182438936,-0.3804101649547771,366.3115342542513,354.66935505553823,350.1031399493834,336.34897701241584,57.09769647411177,Kirinyaga,122740.0,237.2704777,Kirinyaga Central,-0.28112234,37.27700091,POINT (976363.0048108406 -31159.827388353493),83.53349119170178,349.878678217602,0.0,Kirinyaga,24.0,1.0,4.0,0.0,0.0,76.0
Kenya,Nyanza,Kisumu,Kisumu East,34.80541342931445,-0.0923192060978946,98.78486990050966,100.1941457539952,109.63455330604428,146.1551004017381,247.27507264197703,Kisumu,220997.0,165.45258825,Kisumu East,-0.08189361,34.82263552,POINT (702847.939292706 -9056.317266889562),224.32568633928304,99.90128383982288,0.0,Kisumu,313.0,1.0,5.0,0.0,1.0,145.0
Kenya,North Eastern,Mandera,Lafey,41.22287296902663,3.4776435559801966,857.8754695216006,834.148177473069,816.8998740428192,763.6092514297081,602.1715555904491,Mandera,83457.0,3543.55037513,Lafey,3.48641418,41.17057846,POINT (1410598.7175033505 389327.12579791027),603.6622494420383,833.0539092516316,0.0,Mandera,29.0,0.0,1.0,0.0,0.0,11.0
Kenya,Rift Valley,Bomet,Bomet East,35.419637702333915,-0.8370946771706311,205.0896755748843,207.4440169433288,215.4048940905615,241.19954524057312,204.0952918549476,Bomet,144275.0,305.80982816,Bomet East,-0.84752115,35.41991749,POINT (769327.55695926 -93760.78656687698),199.47210735616017,207.57841935608377,0.0,Bomet,92.0,1.0,3.0,0.0,0.0,22.0
Kenya,Rift Valley,Samburu,Samburu East,37.47766450794594,1.079059436146543,380.0641372646232,359.4697163958946,346.07593023740986,305.71109700675123,124.63632040457124,Samburu,77994.0,10059.12548055,Samburu East,1.10915464,37.53498951,POINT (1005067.6684103023 122982.59902719328),121.51265122630112,367.6341736707777,0.0,Samburu,38.0,0.0,1.0,0.0,0.0,31.0
Kenya,Central,Kirinyaga,Kirinyaga South,37.40904683189088,-0.6326740410073954,386.1575698192386,375.9578529466185,372.6167997744551,362.0480259651277,87.50776188359755,,,,,,,,,,,,,0.0,5.0,0.0,0.0,71.0
Kenya,Nairobi,Nairobi,Westlands,36.78904952495788,-1.2413517809853865,352.81757387181415,348.8851043477061,351.00688716280126,356.717810785407,146.38332613076227,Nairobi,308854.0,72.70426971,Westlands,-1.23206086,36.79537519,POINT (922544.1778457027 -136481.20960554414),169.71486764310887,348.6778889260856,0.0,Nairobi,6010.0,0.0,4.0,0.0,0.0,101.0
Kenya,Western,Vihiga,Sabatia,34.75588474777449,0.1128283588307113,81.4170875808421,79.02289985266694,86.83159950417024,123.14196522597256,252.33220100244776,Vihiga,131628.0,111.48944961,Sabatia,0.11495373,34.7488733,POINT (694635.8519320335 12711.802418365412),229.43519375069343,78.00269655867932,0.0,Vihiga,112.0,0.0,5.0,0.0,0.0,31.0
Kenya,Rift Valley,Nakuru,Gilgil,36.25901514761108,-0.5502832242347895,263.87680937893566,257.0426141998324,257.2316023843899,259.99754958492707,108.42702307714036,Nakuru,185209.0,1263.9644743,Gilgil,-0.52731582,36.23649674,POINT (860318.8359611244 -58377.99383585528),111.08753590416198,253.67483855233104,0.0,Nakuru,649.0,0.0,2.0,0.0,0.0,57.0
Kenya,Coast,Mombasa,Likoni,39.63062356836284,-4.088877862030986,795.098063453285,793.8241471581885,797.3197739732908,803.0269939948782,544.1014788319621,Mombasa,250358.0,52.07635363,Likoni,-4.10065341,39.64491,POINT (1239184.8043756285 -456328.78726582375),582.7069304022091,796.3004601777383,0.0,Mombasa,711.0,1.0,2.0,0.0,0.0,47.0
Kenya,Eastern,Kitui,Mwingi Central,38.44579714445972,-0.9233086144295154,505.7655049595531,495.1124492081892,491.0701370993008,476.8281221431959,191.79565586403243,Kitui,108713.0,,,,,,,,,,,1.0,3.0,0.0,0.0,73.0
Kenya,Nyanza,Kisumu,Seme,34.50687019761515,-0.1024108765120382,76.82438588850555,86.07092068716898,100.9353508919914,149.14954508045156,280.47549459868395,Kisumu,121667.0,449.10336962,Seme,-0.15725807,34.50600502,POINT (667599.4555430142 -17387.788782436925),260.51731921590147,90.91901731310016,0.0,Kisumu,313.0,1.0,3.0,0.0,0.0,40.0
Kenya,Rift Valley,Turkana,Turkana South,35.69617732756491,2.3791569037371167,275.93228627152763,250.03875302381928,229.0384163572826,167.660795235981,297.74416866912213,Turkana,153736.0,7419.5486756,Turkana South,2.37789917,35.70025917,POINT (800325.7956226871 263124.60925721156),260.6463222613734,250.4277506999046,0.0,Turkana,174.0,1.0,3.0,0.0,0.0,36.0
Kenya,Rift Valley,Nakuru,Molo,35.790181549646434,-0.3453394746182881,207.0170425630315,200.73464411365364,201.9224206481764,210.1310812890301,144.23963657775113,Nakuru,156732.0,511.1366102,Molo,-0.36309787,35.78461781,POINT (809974.9291442116 -40180.99344984321),134.9017792534737,201.26299657268848,0.0,Nakuru,649.0,1.0,1.0,0.0,0.0,45.0
Kenya,Coast,Kwale,Kinango,39.18879567493077,-3.9452720754208976,747.3491425215419,746.7575635955902,750.8380964323196,758.4414802222753,505.5479344240971,Kwale,94220.0,4833.67523403,Kinango,-3.94523468,39.24002272,POINT (1194093.4684912455 -438682.23488393135),544.1627780239764,750.971873003279,0.0,Kwale,218.0,1.0,1.0,0.0,0.0,45.0
Kenya,North Eastern,Wajir,Wajir North,39.55553330611765,2.9765898408176312,665.9846518567299,641.9551291443885,624.3884447080366,570.5158584682237,429.835348131365,Wajir,62206.0,10398.86500056,Wajir North,2.98934392,39.75345509,POINT (1252220.7512763832 332735.44297785056),444.9590266434902,665.1392086423601,0.0,Wajir,233.0,1.0,5.0,0.0,0.0,28.0
Kenya,Western,Kakamega,Matungu,34.46116028627326,0.4057773993775782,39.10883253116127,32.92970516644371,44.38055153698136,95.39280600977328,287.6896450774213,Kakamega,166940.0,277.81050403,Matungu,0.38386236,34.46705847,POINT (663261.196859999 42442.336261540324),260.0534461445855,34.951874817314035,0.0,Kakamega,179.0,0.0,2.0,0.0,0.0,22.0
Kenya,Central,Muranga,Gatanga,37.07305652478985,-0.945331412076236,364.4796553420789,357.3752273862424,356.8026631703283,354.6286928028884,111.241100147395,Murang'a,187989.0,600.61072296,Gatanga,-0.88734194,36.90933999,POINT (935299.845247363 -98308.27671650068),132.100631146022,338.57515868342085,0.0,Murang'a,102.0,0.0,1.0,0.0,0.0,48.0
Kenya,Nyanza,Kisumu,Nyando,34.93990434799547,-0.2015290316120301,118.04901163806352,118.916512404174,127.32710053917243,159.75786451622656,233.5186571327188,Kisumu,161508.0,603.08903028,Nyando,-0.20671745,34.85598911,POINT (706560.1545620328 -22860.56392825242),223.7370225453201,113.2006716769716,0.0,Kisumu,313.0,0.0,6.0,0.0,0.0,49.0
Kenya,Western,Busia,Samia,34.08265057194606,0.2472448248448944,24.62813642894061,48.23916193382079,69.29391802640184,130.0100925715918,327.8120719255699,Busia,107176.0,,,,,,,,,,,1.0,1.0,0.0,0.0,28.0
Kenya,Rift Valley,Nandi,Chesumei,35.09571481194625,0.2796012549279745,111.04149366670896,99.49423371634444,98.33830133767432,112.1388223054,215.92243295966568,Nandi,164133.0,486.08132219,Chesumei,0.27723272,35.08449983,POINT (732001.4724154997 30662.974800091677),191.16730854223883,98.7055250212596,0.0,Nandi,45.0,0.0,2.0,0.0,0.0,28.0
Kenya,Nyanza,Kisumu,Kisumu West,34.657041804668395,-0.0631625933514248,84.2858598128635,88.60210018342235,100.46408013999267,142.92050447269466,263.55980835203485,Kisumu,172821.0,312.35593278,Kisumu West,-0.08874889,34.66672394,POINT (685490.7627602853 -9813.59889155471),241.527645933784,90.9147873213624,0.0,Kisumu,313.0,0.0,3.0,0.0,0.0,55.0
Kenya,Rift Valley,Baringo,Baringo North,35.80665472961702,0.742782955987293,190.6198261546457,170.71253762701215,158.97764646361873,130.79298088409806,155.56856651945637,Baringo,104871.0,1633.77468037,Baringo North,0.76985213,35.8085383,POINT (812617.9902150981 85194.8526155421),122.13819125498976,171.99940937284555,0.0,Baringo,211.0,1.0,0.0,0.0,0.0,49.0
Kenya,Rift Valley,Narok,Narok North,35.88865037948058,-0.8339701045847804,244.57057794196768,242.72156347697265,247.1341502069952,262.1433779848942,160.2964607988095,Narok,251862.0,2723.42562322,Narok North,-0.84151264,35.95158797,POINT (828548.9215732773 -93136.86883764509),157.85716717886265,248.1002468423595,0.0,Narok,132.0,1.0,9.0,0.0,0.0,88.0
Kenya,Nyanza,Migori,Uriri,34.44984269860937,-0.9428023362354532,161.06631180522555,176.63902622931738,193.52297687746216,242.52168149246128,306.97040186922123,Migori,141448.0,383.77929731,Uriri,-0.94320394,34.43487188,POINT (659660.6193133008 -104285.38431129331),297.2181653686796,174.9006011148592,0.0,Migori,87.0,0.0,3.0,0.0,0.0,30.0
Kenya,Central,Nyeri,Nyeri South,36.80964338109366,-0.5246157605891559,319.279519613332,309.9817078349111,307.7078719811859,301.7111367524806,68.6172459700554,Nyeri,91081.0,,,,,,,,,,,0.0,2.0,0.0,0.0,61.0
Kenya,Western,Kakamega,Mumias West,34.45831990728158,0.288491746560655,43.02550696706179,43.69768149259069,57.149105141279065,107.93733385807676,286.52350733225626,Kakamega,115354.0,138.33548583,Mumias West,0.27806666,34.42600084,POINT (658692.8282866615 30744.308731996152),264.47038776805954,42.6084226762542,0.0,Kakamega,179.0,0.0,0.0,0.0,0.0,2.0
Kenya,Coast,Lamu,Lamu East,41.10944017609575,-1.835924658551788,818.7262523394288,808.0444539532558,803.6157090196772,786.3238617890856,500.4196649370034,Lamu,22258.0,2153.48293493,Lamu East,-1.85565186,41.06191972,POINT (1399609.753251275 -207165.82751527577),533.6701671815418,807.2344261560299,0.0,Lamu,20.0,0.0,1.0,0.0,0.0,21.0
Kenya,North Eastern,Garissa,Ijara,40.43855126211798,-1.6604674584251655,741.8103435452133,731.3166102796463,727.1137234754752,710.7898121537387,424.7634970541078,Garissa,141591.0,8224.92062448,Ijara,-1.43334548,41.0560696,POINT (1399144.1254995386 -160017.24991386908),513.7260583516128,791.859462432184,0.0,Garissa,66.0,1.0,3.0,0.0,0.0,22.0
Kenya,Coast,Lamu,Lamu West,40.5722025680316,-2.16240258920543,775.1289711760965,766.1277746035232,763.2004626048189,750.4084294286414,465.0696028901779,Lamu,121662.0,3893.53866231,Lamu West,-2.13176477,40.57036184,POINT (1344282.5392955109 -237709.1578696224),500.7601862318078,767.2179507648788,0.0,Lamu,20.0,1.0,3.0,0.0,0.0,49.0
Kenya,Rift Valley,Baringo,Mogotio,35.976846414032345,0.1650291363867794,209.7520798435172,196.3474174261096,191.1451503938718,181.4839461288031,117.13602333225212,Baringo,91104.0,1387.78053879,Mogotio,0.16560213,35.94638496,POINT (828003.0858883527 18328.40368252299),96.30865435974356,193.6071250650797,0.0,Baringo,211.0,0.0,4.0,0.0,0.0,41.0
Kenya,Central,Nyeri,Mathira West,37.17189475854358,-0.319499940116994,350.99426016865806,339.188488626187,334.531318343662,320.8382828988516,44.641962344560014,Nyeri,59895.0,,,,,,,,,,,0.0,2.0,0.0,0.0,24.0
Kenya,Western,Kakamega,Lugari,34.916531461592804,0.6433054612662014,91.29966387558451,71.33509721559976,62.26238708881946,67.34786719763045,243.36972470626137,Kakamega,122728.0,367.77067673,Lugari,0.62087754,34.89963911,POINT (711408.931361952 68663.63735019528),214.68646958706825,70.0935230664892,0.0,Kakamega,179.0,1.0,1.0,0.0,0.0,49.0
Kenya,Nairobi,Nairobi,Embakasi North,36.89782810663643,-1.250024595829274,363.5746587677558,359.2108086749678,360.9366231538576,365.3173047371374,145.67118340488028,,,5.42927986,Embakasi North,-1.24745449,36.89945166,POINT (934146.4159293392 -138203.42864351522),171.7882127533442,359.09534011582235,0.0,Nairobi,6010.0,0.0,2.0,0.0,0.0,26.0
Kenya,Western,Kakamega,Butere,34.52390656235935,0.2195670186019314,53.13794527436421,53.95538021815831,66.13392920665252,113.61008208528308,278.6508703641774,Kakamega,154100.0,209.22743884,Butere,0.22741437,34.55027959,POINT (672527.1482023853 25145.388073200542),250.75480747134,54.35534992924617,0.0,Kakamega,179.0,1.0,10.0,0.0,0.0,55.0
Kenya,Rift Valley,Baringo,Baringo Central,35.738112931447766,0.4299924439876139,180.5551462348875,164.28997453038622,156.6336696091555,142.28418216155916,149.0154947097541,Baringo,96951.0,661.6928548,Baringo Central,0.40873262,35.75810853,POINT (807020.0531397823 45229.98959100969),116.7495328226679,167.48766616998688,0.0,Baringo,211.0,1.0,7.0,0.0,0.0,76.0
Kenya,Rift Valley,Kajiado,Kajiado North,36.70207283984238,-1.3847281722115616,353.735535040745,351.1641920659089,354.38681243267683,363.17501247435047,163.9333926521116,Kajiado,306596.0,112.40061641,Kajiado North,-1.36977364,36.67702212,POINT (909327.0043585813 -151715.73964419778),185.46426800726115,347.6058112694128,0.0,Kajiado,528.0,0.0,6.0,0.0,0.0,238.0
Kenya,Rift Valley,Turkana,Turkana East,36.19242039787698,1.881601079717602,279.48848880281025,254.1930219103748,235.07310611895883,178.28362694811796,223.28941080261083,Turkana,138526.0,11183.87105938,Turkana East,1.87194966,36.14241538,POINT (849662.9421262362 207220.88454833083),188.87165695076385,249.66221038100457,0.0,Turkana,174.0,0.0,4.0,0.0,0.0,27.0
Kenya,Nyanza,Homa Bay,Ndhiwa,34.38390578680132,-0.7345731233266269,136.85584764463547,152.89220359637514,170.2044396945454,220.7462801461936,306.4130193532685,Homa Bay,218136.0,695.40308063,Ndhiwa,-0.71250394,34.38417881,POINT (654027.6960019402 -78776.27372431305),291.5023307993511,148.9702477293124,0.0,Homa Bay,195.0,0.0,4.0,0.0,0.0,49.0
Kenya,Eastern,Tharaka-Nithi,Tharaka North,38.10569754809066,-0.0935725130421526,448.1215579213808,433.6051587459414,426.15280502155474,402.6079068635365,121.34784133168402,Tharaka Nithi,58345.0,,,,,,,,,,,0.0,2.0,0.0,0.0,16.0
Kenya,Nairobi,Nairobi,Embakasi West,36.89312555066677,-1.2725418430165003,364.45131666680817,360.2552543823335,362.1157150143876,366.86042833154943,148.21404584989295,,,9.76080445,Embakasi West,-1.27342368,36.88551542,POINT (932588.1223888651 -141078.16758261443),174.5659856694191,359.5032677487132,0.0,Nairobi,6010.0,1.0,2.0,0.0,0.0,58.0
Kenya,Central,Muranga,Kigumo,36.89800530894584,-0.7743604961061533,338.84209306722136,331.15182452259245,330.1830898269336,327.43285456530094,93.164505726058,Murang'a,136921.0,316.24222482,Kigumo,-0.77438831,36.89892134,POINT (934150.3030263808 -85793.10643644349),119.53277965211696,331.52847168471834,0.0,Murang'a,102.0,0.0,2.0,0.0,0.0,36.0
Kenya,Central,Nyandarua,Kinangop,36.59301833391471,-0.640202347805394,301.795925241429,294.2347710442776,293.56072680298985,292.62614343362566,90.87157074993586,Nyandarua,111410.0,538.88433737,Kinangop,-0.73123187,36.62378975,POINT (903475.2645129842 -80986.1370785915),115.9011130580116,302.3503664566968,0.0,Nyandarua,91.0,0.0,4.0,0.0,0.0,51.0
Kenya,North Eastern,Garissa,Hulugho,41.00265790684355,-1.3683902650850357,792.5587212391887,780.5289336360322,774.9212919744615,754.3384130236371,469.7449289250589,Garissa,133984.0,,,,,,,,,,,0.0,1.0,0.0,0.0,17.0
Kenya,Rift Valley,Turkana,Loima,35.15395999048042,2.986900527473461,303.1327300034916,279.05170843650654,258.4247939472582,202.00295084668173,386.7571453026965,Turkana,107795.0,9746.04173694,Loima,3.00930786,35.1116348,POINT (734703.4287945888 332849.1387301603),353.953057504295,279.2726052113031,0.0,Turkana,174.0,0.0,3.0,0.0,0.0,35.0
Kenya,Central,Kiambu,Limuru,36.62700435926703,-1.142166103678299,331.6988452954679,327.8573094778046,330.1434693052014,336.76891964215656,140.1443192676066,Kiambu,159314.0,284.96603698,Limuru,-1.14583211,36.64033253,POINT (905271.7875191902 -126906.76641850107),161.13439109002542,329.0962231707763,0.0,Kiambu,1758.0,1.0,6.0,0.0,0.0,62.0
Kenya,Eastern,Isiolo,Isiolo,37.480409413527255,0.5900235446145106,374.4862092100664,356.4416705983362,345.7292131348719,313.56104304019584,78.26140004935387,Isiolo,121066.0,,,,,,,,,,,1.0,1.0,0.0,0.0,39.0
