country,provpcode,province,ctypcode,county,scpcode,Subcounty,dhis2_id,longitude,latitude,dist_to_busia_km,dist_to_malaba_km,dist_to_lwakhakha_km,dist_to_suam_km,dist_to_laikipia_airbase_km
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_285,Embakasi East,gD4xxgDGJ4Y,36.93538849714291,-1.3003257169562572,370.072876912397,365.87186197697963,367.7074022526512,372.2759202012112,150.9079042979433
Kenya,KEN_1_5,Rift Valley,KEN_2_35,Kericho,KEN_3_191,Bureti,wt8cPHWfkfu,35.13193225632101,-0.5663917166072369,161.1901303875433,164.18833647587766,173.15981648079463,203.56882659629028,221.44517383232372
Kenya,KEN_1_4,Central,KEN_2_19,Nyeri,KEN_3_99,Nyeri Central,GXnD5lHeanK,36.96824254216052,-0.4212290024161258,332.2929019911232,321.7218906819264,318.25763879421874,308.48350368735294,53.199675962077286
Kenya,KEN_1_3,Eastern,KEN_2_10,Marsabit,KEN_3_47,SAKU,WILszL634oZ,37.947701703588,2.3321621082972763,473.8901053701296,449.69140057369924,431.99511150665427,378.2464418397416,273.33337597664024
Kenya,KEN_1_1,Coast,KEN_2_1,Mombasa,KEN_3_1,Changamwe,OvI6w06DhPJ,39.616681007276135,-4.0288821406974975,789.6759904015221,788.2677004624069,791.6596511355921,797.0874982796958,537.6374871546798
Kenya,KEN_1_1,Coast,KEN_2_3,Kilifi,KEN_3_13,Kaloleni,tSKDWoVKiPo,39.52438629303823,-3.764506405664457,763.3489060076755,761.3993039605883,764.3767056678217,768.7115541089036,507.3863444467181
Kenya,KEN_1_3,Eastern,KEN_2_16,Machakos,KEN_3_80,Athi River,BxfsSc6Svrc,37.057486714604615,-1.4342996576436975,389.51950285020615,385.6327387016155,387.6586520764445,392.4251459386966,165.52113638456788
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_262,South Mugirango,WHG67QCDRS9,34.65616063574405,-0.8509161371846788,158.36926288457332,170.69387401726118,185.73685299526448,230.42727842236312,281.89310937159684
Kenya,KEN_1_3,Eastern,KEN_2_16,Machakos,KEN_3_75,Masinga,hpcb7MYi6nc,37.60756211645557,-0.9471606319840336,418.9763119181032,410.245930561192,408.0944408010435,400.42311309026024,128.82166811166005
Kenya,KEN_1_1,Coast,KEN_2_3,Kilifi,KEN_3_12,Kilifi South,xWAZBULwGxp,39.74432297651172,-3.809988124338312,785.7824760946497,783.4564157854276,786.1107673164192,789.4148623596344,525.2928284614
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_248,Rangwe,iK2Jk2AxhlD,34.58332625936029,-0.5555156182788185,125.00981249891987,136.86507351070986,152.02032920781033,198.11363426621557,279.762060589647
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,KEN_3_101,Kirinyaga East,yOaHQLOLd1H,37.36172218418957,-0.482377168177764,376.14615803645233,365.0603325210583,360.9617385434464,348.3772196965117,70.44679396620069
Kenya,KEN_1_1,Coast,KEN_2_1,Mombasa,KEN_3_2,Jomvu ,vSISrsNNHwq,39.59923249426529,-4.000351485151428,786.173111125999,784.7257709602167,788.0891070228529,793.4480042884078,533.9218992494123
Kenya,KEN_1_6,Western,KEN_2_40,Busia,KEN_3_228,Matayos,tvkI2HSIRW9,34.16832689029448,0.4007800810883793,9.423172785971476,28.729134524355814,49.74675869819129,110.53154792869807,319.91161153078804
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_27,Garissa,lQkHbTC1iRg,39.683061019071694,-0.3030220944901227,625.0512581634601,610.3393411159356,602.4310755171117,576.0232925379355,298.2805829130698
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_30,Dadaab,EW4Jw4dVWBt,40.33331156473981,0.0888659247453394,692.7418312112609,676.3801451595892,666.8519331287076,635.4258442813609,367.95442962712457
Kenya,KEN_1_4,Central,KEN_2_19,Nyeri,KEN_3_98,Mukurweini,zT8Zj5vNYCy,37.083595011949775,-0.5785707927840212,349.9735343215679,340.251635857033,337.46641374693456,329.2393434755426,70.63488637480033
Kenya,KEN_1_1,Coast,KEN_2_1,Mombasa,KEN_3_4,Nyali ,sr8WEz03EnP,39.7026370916142,-4.030950899581829,797.2366887791655,795.6338475067936,798.8634125811907,803.7899987421555,543.0056747574733
Kenya,KEN_1_3,Eastern,KEN_2_14,Embu,KEN_3_64,Runyenjes ,kMSLkN4nsRl,37.59855325599834,-0.4428411538688566,400.3588388147242,388.54254353550857,383.7066716841675,368.534498464362,84.42015735656842
Kenya,KEN_1_6,Western,KEN_2_38,Vihiga,KEN_3_213,Hamisi,BXaq5PxSfz2,34.82112139462037,0.0947054168602671,88.75934930084442,85.50754823618773,92.26324169633683,125.52407667034208,245.0352047515485
Kenya,KEN_1_7,Nyanza,KEN_2_41,Siaya,KEN_3_235,Gem,PKeFksHlJkB,34.453182459052506,0.0461517158904434,60.00160973666737,68.52590328106255,83.81063066985486,134.1414890074398,285.9075347935839
Kenya,KEN_1_3,Eastern,KEN_2_17,Makueni,KEN_3_83,Mbooni ,jxjGWCdfsib,37.59747061720027,-1.6511558698673066,453.1934181438988,448.48951155805935,449.6619798062196,451.07413169420215,200.01298210119253
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_115,Ruiru,TPRNJqSm4lK,37.00344993075991,-1.1853669229241932,370.001908522442,364.7699135052556,365.7532611456401,367.9063947472557,137.81988118881605
Kenya,KEN_1_5,Rift Valley,KEN_2_23,Turkana,KEN_3_124,Turkana West,HK5SUCMQmsw,34.70493141110592,3.995653099269475,397.87530729656936,376.6059571862023,357.62508213751767,308.6525436665597,508.4479395856585
Kenya,KEN_1_5,Rift Valley,KEN_2_24,West Pokot,KEN_3_132,Pokot South,u2zJahNiSP5,35.301467767299265,1.3363523898748393,163.60621848520825,138.15334047147272,118.96989593832753,64.68002739658861,238.81343193768342
Kenya,KEN_1_5,Rift Valley,KEN_2_36,Bomet,KEN_3_197,Bomet Central,m9gdonbVXjZ,35.31754289455869,-0.7234029193703049,188.12665885845772,190.5003817993155,198.6612963871252,225.71033613811488,208.5436130544691
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_176,Nakuru East ,FBJ9Y11esHS,36.12481703400146,-0.3196098196685655,239.9933763727832,231.5178476251966,230.49095549763064,230.89413535814404,108.30818987582002
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_118,Kiambaa,oMaQgNIs85x,36.76096774462775,-1.165030278489696,345.66359390510786,341.3424405409061,343.1747658348888,348.2180380502263,138.66762755486218
Kenya,KEN_1_4,Central,KEN_2_21,Muranga,KEN_3_108,Muranga South,l46g2PZUjoh,37.18074055794144,-0.8746920183481931,372.1058750198096,364.15778014454577,362.83402571517354,358.3562707655063,104.70782418450436
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_208,Khwisero,UhQS2Mv0PCK,34.579474357505454,0.145479286554913,62.802849676738155,64.20565299393014,75.74135099483132,120.6694091523542,272.05353497458844
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_31,Fafi,RScEHA3V38d,40.41104429994281,-0.6693498941710406,711.408216946738,697.5530524866447,690.3544060394962,665.5397975118708,385.0615733131956
Kenya,KEN_1_1,Coast,KEN_2_3,Kilifi,KEN_3_17,Magarini,KMWrMZrlO5u,39.73511213327426,-2.903460577888896,728.4887010089382,723.3667438420428,723.774334374793,720.8299966344424,445.9979114059265
Kenya,KEN_1_7,Nyanza,KEN_2_41,Siaya,KEN_3_233,Ugunja,m9nsQ1MXlVU,34.33632255570417,0.1920842106347948,39.21320167077383,49.84091795885013,67.32164653036163,122.44925317436395,299.2944924511541
Kenya,KEN_1_5,Rift Valley,KEN_2_28,Elgeyo-Marakwet,KEN_3_150,Keiyo South,SOEG546PqbA,35.58688917276641,0.3546833405463853,164.1664064857279,149.1884729487918,143.1174444303944,135.2965171297609,163.30431494735657
Kenya,KEN_1_3,Eastern,KEN_2_14,Embu,KEN_3_63,Manyatta ,IPOMRXiYjxr,37.457525319167935,-0.3965216944336675,383.88668843896346,372.03729618796166,367.2227681937967,352.40240163536845,69.48344904148674
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,KEN_3_102,Kirinyaga West,A34NiI4rgnf,37.20390699960981,-0.5648686180418026,362.13458241085925,351.9895454608851,348.781960402272,339.068915637209,71.64064087277268
Kenya,KEN_1_3,Eastern,KEN_2_15,Kitui,KEN_3_73,Kitui East,d0Gu8FrRM0Y,38.522354691823374,-1.3766649354296976,531.1976840686689,522.600010232833,520.3131443373666,510.91036920330436,230.30959637927984
Kenya,KEN_1_5,Rift Valley,KEN_2_29,Nandi,KEN_3_151,Tinderet,NPYRMdqrK6L,35.25173175525386,-0.0235124187934117,137.6675912300615,131.05234529958133,133.22402804684256,149.88763166966862,197.29955680659438
Kenya,KEN_1_1,Coast,KEN_2_6,Taita Taveta,KEN_3_26,Voi,yoGLpCTgjed,38.780039940361206,-3.4863760593762096,679.710012407154,678.8253587740018,682.7368402127689,690.177709577677,439.3547633325405
Kenya,KEN_1_3,Eastern,KEN_2_13,Tharaka-Nithi,KEN_3_60,Mwimbi,wQ8XjZ7zVwL,37.61404978903176,-0.2257292166710128,396.6447700406638,383.4476043950165,377.35748449126027,358.5710730421335,72.5650543602295
Kenya,KEN_1_3,Eastern,KEN_2_13,Tharaka-Nithi,,Muthambi,gLD3Q9fHpvy,37.69506748293767,-0.2888667608292709,406.8768502832317,393.9513003740277,388.0825904781385,369.7781574867422,83.74983766017324
Kenya,KEN_1_5,Rift Valley,KEN_2_33,Narok,KEN_3_178,Transmara East,PGTkGnIAZuy,35.08853044975422,-0.9977564835394402,195.52697361188825,202.95030923690092,214.5519300112799,249.77978441069178,244.96251871573065
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_43,MANDERA EAST,fGr9rRvaovO,41.60375472484237,3.723160506175908,907.4639719508573,883.6307309939523,866.246536152246,812.5572136015694,652.2129072603713
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_268,Kitutu Chache North,cQkF9l9wePP,34.823555420564524,-0.5674646539239339,139.3862049703761,147.0747746885738,159.51710768318245,199.02095109134828,254.28570948890533
Kenya,KEN_1_5,Rift Valley,KEN_2_24,West Pokot,KEN_3_131,Pokot North,YXpHG1Ez8V2,35.10374335105287,2.0468387822954632,207.29612243475688,181.9180362167086,160.79093958137298,100.82546770923072,307.7331401366947
Kenya,KEN_1_1,Coast,KEN_2_6,Taita Taveta,KEN_3_23,Taveta,jNzRdAwjaQ1,37.94571194092585,-3.4969732565018465,612.7723485334603,614.5184402941707,620.5776549611895,634.6076446931634,407.89715887369374
Kenya,KEN_1_2,North Eastern,KEN_2_8,Wajir,KEN_3_34,Wajir East,uov0yFMw9Qm,40.66473846800285,1.948276701799555,746.5602868133592,725.140931484977,710.5093376732796,664.4535510183243,456.24448643673674
Kenya,KEN_1_3,Eastern,KEN_2_10,Marsabit,KEN_3_45,MOYALE,sZjPgbWI5ra,38.82571736320858,3.1332377413166976,601.6846546434591,576.9187693289244,558.417413863675,502.2043464546867,396.63673458902883
Kenya,KEN_1_3,Eastern,KEN_2_12,Meru,KEN_3_59,Imenti South,AFIlzKNxXST,37.503773944879725,-0.1039920761789426,382.1444561765289,368.3280150449177,361.7053428544787,341.6045161360472,56.12085140458672
Kenya,KEN_1_5,Rift Valley,KEN_2_36,Bomet,KEN_3_198,Konoin,PLFoYJO8MVS,35.369088108288324,-0.5279584650645042,177.98825490674585,177.6343271348152,183.91700767002743,206.8930510951459,195.10024574127783
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_117,Kiambu Town,SBz4c48i24Y,36.84196792904536,-1.1600962414732303,353.08036903684626,348.36090618808265,349.83443988939905,353.710227764135,136.5057102044381
Kenya,KEN_1_5,Rift Valley,KEN_2_34,Kajiado,KEN_3_185,Kajiado East,g6gTzQ5nfYq,37.14374598580845,-1.921112727003812,428.82233066961174,427.29302051195623,431.10848735176126,440.37018980185945,220.0118437178122
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_174,Nakuru North ,nwh9bXKykiS,36.15294691652798,-0.2214469373736003,239.19874192243677,229.55651575292765,227.5121639024835,225.10601661708515,101.622875652621
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Trans Nzoia,KEN_3_139,Kiminini ,pzZHpL2ueIn,34.97188112143552,0.9190669969707758,107.78199771077027,83.62739632045881,67.45180515508638,42.831206102585035,247.6669210629863
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_172,Subukia ,zQEuNRaPYgE,36.18009343943397,-0.0186532118760578,235.90721254131816,223.99466312624745,219.92659183422165,211.9324555449057,94.22858939000119
Kenya,KEN_1_5,Rift Valley,KEN_2_25,Samburu,KEN_3_133,Samburu Central,EmQRGVtvWy3,36.71699389477183,1.0876581571737844,297.4663435291945,276.10975617425186,262.08395727804566,221.23311113072538,119.922710212642
Kenya,KEN_1_4,Central,KEN_2_21,Muranga,KEN_3_106,Kiharu,VDlzh6w4LKv,37.08914455052345,-0.717262783884263,355.9630944191898,347.2172319059274,345.26383358334937,339.3050793951616,86.05105839357523
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_39,MANDERA WEST,H5RvDZkoDJL,40.138825351159646,3.445361559533836,746.8607437625229,722.5604363044214,704.6335882803093,649.7088082983907,511.8564065783969
Kenya,KEN_1_5,Rift Valley,KEN_2_24,West Pokot,KEN_3_129,West Pokot,ylWg6VvADJE,35.148902824471406,1.5125178790356626,163.5582278855187,137.60932956463682,117.02467470888362,56.67406363295821,264.1718238004123
Kenya,KEN_1_1,Coast,KEN_2_2,Kwale,KEN_3_8,Lunga Lunga,TdcYaufNV4p,38.96250863968025,-4.345069554367063,759.1504247631846,760.2667337283596,765.6873130427655,777.131340129629,534.4311150023741
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_253,Rongo,fT37q3rXQ35,34.59701281552197,-0.7757880007715855,148.17097917261341,161.02601760951273,176.47735317191157,222.42397533313687,285.2372873577315
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_281,Ruaraka ,Cc8uEFkzfVf,36.880307519052266,-1.246842143497251,361.73161970157065,357.4237134344827,359.2025741774357,363.7688970076827,145.52054283603007
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_200,Likuyani,wMv0s3U2nnG,35.09091467743642,0.7607580281920923,113.37141344973365,91.77167318333773,79.38474566445747,64.84816100277732,228.90434809974465
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_209,Shinyalu,sjlSPeRgl7d,34.85866950815977,0.2707284886484086,85.53734533403863,76.56672620421901,79.1930429111852,106.4984361087209,242.02106239333662
Kenya,KEN_1_7,Nyanza,KEN_2_41,Siaya,KEN_3_236,Bondo,JNvqpOnKfGR,34.19006685131715,-0.0949842028723918,62.983095525181405,81.83957876931144,101.25900909412773,158.1230923876304,315.5978700413529
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_41,MANDERA NORTH,jrm0uyLXnC1,40.76732895184161,3.6335915862949606,818.7796521557002,794.612784461723,776.8382522172549,722.2285856200467,575.6916341464389
Kenya,KEN_1_2,North Eastern,KEN_2_8,Wajir,KEN_3_35,Tarbaj,fmNokBURXjM,40.195218525401714,2.424627204588908,710.0839126487461,687.4324103466319,671.4684688170139,621.828492992582,440.1451088216647
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_252,Suba,HoRW5aISmiD,34.179423929431664,-0.64347454049911,123.62208385296732,142.67853471454274,161.58600134155853,216.10700020948008,325.7063563248888
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_259,Kuria West,jtBjNpL9FXS,34.514215735751804,-1.1775500800727212,188.11893115701403,203.41514726835985,219.98341396918602,267.68682673847275,310.8817220732571
Kenya,KEN_1_5,Rift Valley,KEN_2_27,Uasin Gishu,KEN_3_146,Kesses,dKHnvt7gleN,35.39139568826546,0.232652829833852,144.31913662002506,131.9913365007837,128.94574525662895,132.0538871711832,182.66577894489058
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_290,Mathare ,gh2kzpOFCeF,36.86153630205376,-1.2604059982497433,360.759170601568,356.6237394490164,358.5480246698552,363.5442466935235,147.26174899099854
Kenya,KEN_1_1,Coast,KEN_2_2,Kwale,KEN_3_7,Msambweni,ADMywdLwoRX,39.4671458414019,-4.401012639928816,804.0655812415964,804.027494258375,808.5024322176047,817.0199119250996,564.818286003214
Kenya,KEN_1_5,Rift Valley,KEN_2_33,Narok,KEN_3_181,Narok South,bnYzgzYe2Z7,35.781891009739304,-1.4227217635976386,280.15520299157527,283.69127886863816,291.9652755104935,316.2183247046907,214.5783981902996
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_280,Kasarani ,FoqzDgIByL6,37.00854084072359,-1.2528231174975502,374.26666282433706,369.4514436364439,370.76523530337755,373.7773953759492,145.31168034701645
Kenya,KEN_1_4,Central,KEN_2_21,Muranga,KEN_3_104,Kangema,U9CLTNIwehR,36.92851890284989,-0.6834114458738375,337.99140761698277,329.5191927165244,327.8790004179569,323.22658657838156,82.67557396438504
Kenya,KEN_1_5,Rift Valley,KEN_2_24,West Pokot,KEN_3_130,Pokot Central,SCbMzaOeTuR,35.54863561971407,1.5627891128589395,200.6916855545928,175.11939863512052,155.59611148848742,98.51786683587,234.6731308387428
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_254,Awendo,ka9Uv3Ckcbd,34.5456453519956,-0.8743773464886996,156.5988972477343,170.6320899395585,186.68381813593783,233.7981974006082,294.30913010197224
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_277,Langata ,aTGYlhEw2Xx,36.809800459940064,-1.3564021703776126,361.7703189153538,358.4959053739818,361.11919335758904,368.06801576005034,158.62325173249295
Kenya,KEN_1_5,Rift Valley,KEN_2_29,Nandi,KEN_3_156,Mosop,Xtb7tbJpk9p,35.03046934259825,0.4485605453237299,101.84497836086022,86.55032892258228,82.21730490740468,91.99933791403579,226.01375440332922
Kenya,KEN_1_1,Coast,KEN_2_4,Tana River,KEN_3_19,Galole,A4SNYCxrrnv,39.50279266842462,-1.510935870684014,638.1475142763579,628.3722241424135,624.905516222782,611.2661437911712,325.8934632279307
Kenya,KEN_1_1,Coast,KEN_2_3,Kilifi,KEN_3_16,Malindi,lGg3wEy784X,39.908670717326814,-3.223139845058936,763.5436132470741,759.0939478830575,760.0279390666257,758.4438322226198,485.3167923543491
Kenya,KEN_1_5,Rift Valley,KEN_2_34,Kajiado,KEN_3_184,Kajiado Central,SZapM1R0Kti,36.81893887899033,-2.187506884632875,421.2684276834682,422.5682876951133,428.62497588036393,444.32533117622376,250.2775022155447
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_288,Kamukunji ,qoLIT7y5f5c,36.85758134045778,-1.2762264411036657,361.32686795864186,357.31294401923475,359.3346933443949,364.5952160922347,149.06178224837635
Kenya,KEN_1_5,Rift Valley,KEN_2_28,Elgeyo-Marakwet,KEN_3_149,Keiyo North,rlWH0Ac9vjc,35.54490912146264,0.7041064812910064,161.20526975835273,141.40013475260622,130.16802961909306,107.1028337796126,179.69397578970734
Kenya,KEN_1_3,Eastern,KEN_2_14,Embu,KEN_3_66,Mbeere North ,eYBXetGx8xF,37.767568716085634,-0.542283804109894,421.3765799826251,409.85832213530927,405.23227463309223,390.33878419554964,105.94022471368706
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_269,Kitutu Chache South,gPR82w2xgJZ,34.75503088712591,-0.6213430921514476,140.35229673176022,149.66289939093096,163.09837717087188,204.76486833662662,263.2715361805181
Kenya,KEN_1_1,Coast,KEN_2_6,Taita Taveta,KEN_3_25,Mwatate,IBDoGsLdhvt,38.33745932983181,-3.697000356538125,659.1858401784563,660.2739252516548,665.7666244273169,677.8923695048345,441.865457487546
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_264,Bobasi,cooDDG3Lh3A,34.809228350513735,-0.8337633378564934,163.90481751934925,173.90124571385306,187.4738664395244,228.53196144241565,265.3486119935337
Kenya,KEN_1_5,Rift Valley,KEN_2_25,Samburu,KEN_3_134,Samburu North,E2DGjZRlwbY,36.82866897087016,1.7843806775997415,335.4243162796229,311.2791825839417,293.7790654829211,241.42372230907117,193.64720948123295
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_202,Lurambi,Y3NjAhiBaZT,34.70389196722901,0.2798836336503428,68.7181497011914,61.993148483860566,67.89315036841232,104.58090208977897,259.24813873911876
Kenya,KEN_1_3,Eastern,KEN_2_12,Meru,KEN_3_57,Buuri,xN5aPo4ZOIt,37.422233086842745,0.136854301975765,369.59631471746513,354.3230989605984,346.3585590408439,322.51429173848646,45.18840813082754
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_266,Nyaribari Masaba,A6Sj8RumZ0m,34.932038942650166,-0.8414847094903689,171.49160604107212,179.81053179201817,192.23681494970836,230.30964241608996,253.0605165929002
Kenya,KEN_1_3,Eastern,KEN_2_15,Kitui,KEN_3_74,Kitui South,d3hSQ3EtnPk,38.53676760938556,-2.185606933762586,573.2734877782282,568.2669803659578,568.9567242524377,567.7879946950798,300.4643335631526
Kenya,KEN_1_1,Coast,KEN_2_4,Tana River,KEN_3_20,Bura,yWPcTwGwQ2B,39.25368909986005,-0.6311267384526583,584.3069800545478,571.2454502904234,564.9095368931781,543.3263267818511,259.32044890840166
Kenya,KEN_1_7,Nyanza,KEN_2_46,Nyamira,KEN_3_272,Nyamira North,v5qbFUgfIoF,34.99295112885084,-0.5027607087405007,145.43085180040458,149.69826816059975,159.80499752316322,193.75713951995328,234.21146256430328
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_246,Kabondo Kasipul,BzFBYZhF5fx,34.862217429897896,-0.4435005894211802,130.94068414784587,136.65447374013308,147.98781071913743,185.54383504067633,246.7013605468641
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_28,Balambala,FGBNPr91pXH,39.10460839030941,0.096237576726861,556.3694430877077,540.3597840278628,531.3080644752218,502.0380860268975,231.35631775636912
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_243,Muhoroni,NmbwkQ5r5cB,35.08095589668283,-0.1078628623769637,124.98484542655315,121.96125565603192,127.3436312123661,152.68128882991704,216.84832105547792
Kenya,KEN_1_7,Nyanza,KEN_2_41,Siaya,KEN_3_232,Ugenya,InECuIlzJGx,34.226089272797125,0.2362033691105561,28.435822703031654,44.797816246650825,64.50248255229688,122.9771266367222,311.8164415403002
Kenya,KEN_1_5,Rift Valley,KEN_2_27,Uasin Gishu,KEN_3_145,Kapseret,u9yagZzK49q,35.24091343726996,0.4205370423445425,125.32926461053556,110.04229550603537,104.66069698998027,105.41182540955072,202.4597228835765
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_29,Lagdera,J69iWev2zwu,39.35384836799761,0.4899788335457699,582.5523108620494,564.948426840371,554.3219093744319,520.3032742979834,263.51897958441026
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_245,Kasipul,NhsAMiaS0TD,34.71090580200044,-0.5031715451138931,126.56316847516273,135.63716520560578,149.1447127602054,191.62148305362126,264.59859471196415
Kenya,KEN_1_4,Central,KEN_2_19,Nyeri,KEN_3_95,Kieni East,YXt5ETQPRlB,37.09726698571138,-0.1910643458442942,339.60569363230456,327.0177058008831,321.68992005651324,306.2949961129771,28.41832403311435
Kenya,KEN_1_3,Eastern,KEN_2_16,Machakos,KEN_3_77,Kangundo,vMPhBuymSKt,37.35697508050149,-1.338354274005369,412.5917312484756,406.97560578906734,407.4979859567928,407.61197169373975,159.1664706596861
Kenya,KEN_1_6,Western,KEN_2_39,Bungoma,KEN_3_216,Mt Elgon,ZCYATXdLsL1,34.615148579901195,0.9532288289236316,77.63055675203618,51.7085342407434,31.648712216828958,32.35683824777305,285.94002156888246
Kenya,KEN_1_5,Rift Valley,KEN_2_23,Turkana,KEN_3_123,Turkana North,mWpq607yRXh,35.604359295666725,4.172309886905568,444.06250658129443,420.0211346212802,399.37368682768664,342.29865919081897,484.3583000603566
Kenya,KEN_1_6,Western,KEN_2_40,Busia,KEN_3_225,Teso North,GpEIlwz3FvT,34.341762286070285,0.6757692758816884,34.34242233993875,8.63482122577126,13.9672448239663,74.4227186441978,306.1982834635384
Kenya,KEN_1_3,Eastern,KEN_2_11,Isiolo,,Merti,NrGORu301bx,38.68740233917517,1.404733704229823,518.9841593175086,497.94501338338586,483.87145705374036,440.25124348849704,238.22075300271547
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,KEN_3_160,Marigat,dSLnPmNlm8Q,36.06909103173622,0.4419549726136847,217.3285363824348,200.64960274976607,192.13058064897618,172.06018042633855,114.65384911770724
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,KEN_3_103,Kirinyaga Central,JKNaaTjVapG,37.29835182438936,-0.3804101649547771,366.3115342542513,354.66935505553823,350.1031399493834,336.34897701241584,57.09769647411177
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Trans Nzoia,KEN_3_137,Endebess,PsjxYLsJSIp,34.77501746852581,1.1237138805114948,103.59596111389047,77.65549049010681,57.24842041251671,11.753416408900303,276.9522123561549
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_238,Kisumu East,PRpKwAloU5b,34.80541342931445,-0.0923192060978946,98.78486990050966,100.19414575399519,109.63455330604428,146.1551004017381,247.27507264197706
Kenya,KEN_1_3,Eastern,KEN_2_10,Marsabit,KEN_3_48,LAISAMIS,eZpy65ooW0m,37.38657873958945,2.2720824937387976,415.43886499979004,390.7907087104619,372.5325878367048,317.443637594057,249.9150584951838
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_44,LAFEY,nsfbHBS9tMT,41.22287296902663,3.4776435559801966,857.8754695216006,834.148177473069,816.8998740428192,763.6092514297081,602.1715555904491
Kenya,KEN_1_5,Rift Valley,KEN_2_36,Bomet,KEN_3_196,Bomet East,OZNRpww2TUK,35.419637702333915,-0.8370946771706311,205.0896755748843,207.4440169433288,215.4048940905615,241.19954524057312,204.09529185494753
Kenya,KEN_1_5,Rift Valley,KEN_2_25,Samburu,KEN_3_135,Samburu East,ldZ10N9unC9,37.47766450794594,1.079059436146543,380.06413726462324,359.4697163958946,346.07593023740986,305.71109700675123,124.63632040457124
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,,Kirinyaga South,jHmpQUlnkQk,37.40904683189088,-0.6326740410073954,386.1575698192386,375.9578529466185,372.6167997744551,362.0480259651277,87.50776188359755
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_274,Westlands ,f1T0Ltob8VQ,36.78904952495788,-1.2413517809853865,352.81757387181415,348.8851043477061,351.00688716280126,356.717810785407,146.38332613076227
Kenya,KEN_1_6,Western,KEN_2_38,Vihiga,KEN_3_212,Sabatia,urtJSF5jcBC,34.75588474777449,0.1128283588307113,81.4170875808421,79.02289985266694,86.83159950417024,123.14196522597257,252.33220100244776
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_169,Gilgil,hBU8B1KI12P,36.25901514761108,-0.5502832242347895,263.87680937893566,257.04261419983237,257.2316023843899,259.99754958492707,108.42702307714035
